"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","us_states"
"https://t.co/uYC6S2B4Mp News: Strategic plan for developing a universal influenza vaccine https://t.co/3Ye1BAUI5z https://t.co/CCsMvBy2FN",FALSE,2,NA,"2/28/2018 16:07",FALSE,NA,9.69e+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","GymRewards",1,FALSE,FALSE,-80.1917902,25.7616798,"Miami, FL",NA
"Help prevent the spread of germs that cause respiratory illnesses like influenza (flu):Cover your nose and mouth  w… https://t.co/YUUO2NFsHg",FALSE,2,NA,"2/28/2018 16:07",TRUE,NA,9.69e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NCDMPH",2,FALSE,FALSE,NA,NA,"Rockville, MD",NA
"RT @SepsisAlliance: #Sepsis can affect the seemingly young &amp; healthy, especially when brought on by #flu strains, like this season’s #N3H2.…",FALSE,0,NA,"2/28/2018 16:06",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatientAider",38,TRUE,FALSE,-73.212072,44.4758825,"Burlington, VT",NA
"The latest #FluView report states that influenza-like-illness (ILI) levels fell, overall #influenza activity remain… https://t.co/TJSW3hhT2Z",FALSE,1,NA,"2/28/2018 16:04",TRUE,NA,9.69e+17,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","VesselMedical",1,FALSE,FALSE,NA,NA,"Greenville, SC",NA
"Flu shot doesn't cause influenza epidemic https://t.co/M5TcU1LqVu",FALSE,0,NA,"2/28/2018 16:03",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HStaufferLNP",0,FALSE,FALSE,-76.1783739,40.0466571,"Lancaster County, PA",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 16:02",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","embisejksis",51,TRUE,FALSE,NA,NA,"1/2 of my <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>  is in Heaven",NA
"NIAID Unveils Strategic Plan for Developing a Universal Influenza Vaccine https://t.co/kEdzADKzCu https://t.co/ttUx9m6dVe",FALSE,0,NA,"2/28/2018 15:58",FALSE,NA,9.69e+17,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","MTVGrapevine",0,FALSE,FALSE,-82.4857181,40.3933956,"Mount Vernon, OH",NA
"CDC has reported in its Weekly U.S. Influenza Surveillance Report, FluView, that as of the week ending February... https://t.co/tbqb1pVnAN",FALSE,3,NA,"2/28/2018 15:56",FALSE,NA,9.69e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NursesWhoVax",1,FALSE,FALSE,-74.0059728,40.7127753,"New York",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:52",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kalrany_J",51,TRUE,FALSE,NA,NA,"the alt. timeline, send help",NA
"RT @greg_folkers: JID: A Universal #Influenza Vaccine: The Strategic Plan for the National Institute of Allergy and Infectious Diseases htt…",FALSE,0,NA,"2/28/2018 15:51",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crof",15,TRUE,FALSE,-123.0724139,49.3199816,"North Vancouver, BC",NA
"RT @ppenttin: This #flu season, once again, reinforces the justification for ECDC continuing with this. What do we get for our public inves…",FALSE,0,NA,"2/28/2018 15:49",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crof",1,TRUE,FALSE,-123.0724139,49.3199816,"North Vancouver, BC",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:49",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","johnran28545123",51,TRUE,FALSE,NA,NA,"Green Bay, WI",NA
"RT @80524Rob: Having a great day at the @ShopCarlingwood in my @OTT_CPmedic role doing a wellness clinic and influenza vaccinations if you…",FALSE,0,NA,"2/28/2018 15:49",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OTT_CPmedic",5,TRUE,FALSE,-75.6971931,45.4215296,"Ottawa, Ontario",NA
"We’ve share info on influenza, here’s the link:  https://t.co/h3VsmPweu5 https://t.co/Q2cusC2R6y",FALSE,1,NA,"2/28/2018 15:46",FALSE,NA,9.69e+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","ELCSD_Lions",0,FALSE,FALSE,NA,NA,"Elizabethtown, NY",NA
"RT @NCHealthNews: .@SecMandyCohen reports this year's #flu #influenza starting to subside, but STILL more cases than last year's peak. More…",FALSE,0,NA,"2/28/2018 15:46",FALSE,NA,9.69e+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","underoak",4,TRUE,FALSE,-80.8431267,35.2270869,"Charlotte, NC",NA
"RT @DrKhouryCDC: Learn how CDC is using genome sequencing to better characterize influenza virus. https://t.co/kzjbXHyfdC https://t.co/4AXR…",FALSE,0,NA,"2/28/2018 15:43",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NHLBI_Translate",23,TRUE,FALSE,-77.0947092,38.984652,"Bethesda, MD",NA
"RT @PublicHealth: New strategic plan from NIAID lays out agency’s plan to support a universal flu vaccine: https://t.co/qu18o2Y0MP",FALSE,0,NA,"2/28/2018 15:43",FALSE,NA,9.69e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UF_PsychEpi",6,TRUE,FALSE,-82.3248262,29.6516344,"Gainesville, FL",NA
"RT @SGottliebFDA: My update today on what #FDA is learning about the potential root cause for why this year’s #flu vaccine showed diminishe…",FALSE,0,NA,"2/28/2018 15:41",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mikanojo",47,TRUE,FALSE,NA,NA,"USA",NA
"Having a great day at the @ShopCarlingwood in my @OTT_CPmedic role doing a wellness clinic and influenza vaccinatio… https://t.co/eTc2L8kYt4",FALSE,14,NA,"2/28/2018 15:41",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","80524Rob",5,FALSE,FALSE,-75.6971931,45.4215296,"Ottawa, Ontario",NA
"The cobas® Liat® PCR system offers CLIA-waived, walk-away testing for influenza A/B, Strep A or influenza A/B &amp; RSV… https://t.co/6Ck2RjFJbG",FALSE,8,NA,"2/28/2018 15:41",TRUE,NA,9.69e+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RocheDiaUSA",1,FALSE,FALSE,-86.158068,39.768403,"Indianapolis, IN",NA
"Had a colleague who just tested positive with Influenza A and B. BOFF of them!
If you need me, I'll be spraying Lys… https://t.co/fCrE1uz57C",FALSE,10,NA,"2/28/2018 15:39",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","howielindsey",2,FALSE,FALSE,-85.7584557,38.2526647,"Louisville, KY",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:39",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OrestisKats",51,TRUE,FALSE,23.7275388,37.9838096,"Athens",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:33",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elevateinter",51,TRUE,FALSE,NA,NA,"Cincinnati, OH",NA
"RT @PublicHealth: New strategic plan from NIAID lays out agency’s plan to support a universal flu vaccine: https://t.co/qu18o2Y0MP",FALSE,0,NA,"2/28/2018 15:33",FALSE,NA,9.69e+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","MoraviaHealth",6,TRUE,FALSE,-75.1652215,39.9525839,"Philadelphia, PA",NA
"New strategic plan from NIAID lays out agency’s plan to support a universal flu vaccine: https://t.co/qu18o2Y0MP",FALSE,3,NA,"2/28/2018 15:28",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PublicHealth",6,FALSE,FALSE,-77.0368707,38.9071923,"Washington DC",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:26",FALSE,NA,9.69e+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ParksVickiLee",51,TRUE,FALSE,-80.6009058,40.4642335,"Toronto, OH",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:23",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatonski",51,TRUE,FALSE,-0.1277583,51.5073509,"London",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:21",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NirmalRajK7",51,TRUE,FALSE,77.1722409,28.5689135,"Ansari Nagar, New Delhi",NA
"Think you have the flu? Stop in one of Our Urgent Care locations to get tested for influenza and get relief.

RT… https://t.co/OzbI10aeu9",FALSE,0,NA,"2/28/2018 15:20",TRUE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","OurUrgentCares",0,FALSE,FALSE,NA,NA,"Missouri, USA",NA
"@CDCDirector Does influenza vaccination decrease the risk of pediatric flu-related deaths and, if so, please provid… https://t.co/FnAOeYQP9V",FALSE,0,"CDCDirector","2/28/2018 15:20",TRUE,9.66e+17,9.69e+17,426909329,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","toppediatrician",0,FALSE,FALSE,-82.6402915,27.7676008,"St Petersburg, FL",NA
"Influenza is still widespread in Michigan, and that means more than half the state's counties are reporting recent… https://t.co/EnXWWUeWR6",FALSE,0,NA,"2/28/2018 15:19",TRUE,NA,9.69e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MichiganRadio",0,FALSE,FALSE,-83.9737086,42.0694101,"Southern Lower Michigan",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:13",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Exercisabilitie",51,TRUE,FALSE,-92.4801989,44.0121221,"Rochester, MN",NA
"*#News &amp; Fact Commentaries*

On *#Missing #USPHS #PublicHealth Commander ""Timothy Cunningham""

And On #CDC-… https://t.co/4BmpVd1zWP",FALSE,1,NA,"2/28/2018 15:07",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulDouglasHale",2,FALSE,FALSE,-84.876906,38.7427981,"455 #Railroad Avenue #Flovilla #Georgia 30216-2105 #PresidentialSpecialAgent #SSBN623 #Firefighter #EMT #Breaking #Atlanta #ATL #America",NA
"* #News &amp; Fact Based Commentaries *

On *#Missing #USPHS #PublicHealth Commander ""Timothy Cunningham""

And On #CDC-… https://t.co/plL21ucz9h",FALSE,1,NA,"2/28/2018 15:03",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulDouglasHale",0,FALSE,FALSE,-84.876906,38.7427981,"455 #Railroad Avenue #Flovilla #Georgia 30216-2105 #PresidentialSpecialAgent #SSBN623 #Firefighter #EMT #Breaking #Atlanta #ATL #America",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:02",FALSE,NA,9.69e+17,NA,"<a href=""http://www.smarttypes.org/"" rel=""nofollow"">SmartTypesBot</a>","HealthTypes",51,TRUE,FALSE,-95.712891,37.09024,"United States",NA
"characteristics should include 1) protection against group 1 &amp; 2 influenza A viruses 2) 75 % effective 3) protectio… https://t.co/y4ldj6WEZD",FALSE,0,"kevinault","2/28/2018 15:01",TRUE,9.69e+17,9.69e+17,34967252,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevinault",1,FALSE,FALSE,-94.6707917,38.9822282,"Overland Park, KS",NA
"via @NIAIDNews - ""NIAID unveils strategic plan for developing a universal #influenza vaccine"" https://t.co/U8Kk0rwFCO",FALSE,2,NA,"2/28/2018 15:01",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevinault",2,FALSE,FALSE,-94.6707917,38.9822282,"Overland Park, KS",NA
"RT @HistorianKarol: Excellent paper by Ida Milne (@milnem) at this evening's Limerick History Research Seminar. Absorbing stories of real p…",FALSE,0,NA,"2/28/2018 15:01",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elemcsherry",7,TRUE,FALSE,-75.5221245,40.2309343,"limerick",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 15:01",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ValerieMarch",51,TRUE,FALSE,NA,NA,"Academic and Career Limbo",NA
"Use of Influenza Risk Assessment Tool for Prepandemic Preparedness 
https://t.co/94K2dXn6vl https://t.co/G6eXtMMznX",FALSE,1,NA,"2/28/2018 15:00",FALSE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KSU_NABC",0,FALSE,FALSE,NA,NA,"Manhattan, KS",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:59",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrugwatchElaine",51,TRUE,FALSE,NA,NA,"Orlando, FL",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:54",FALSE,NA,9.69e+17,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","ghia1212",51,TRUE,FALSE,-77.0368707,38.9071923,"Washington DC USA ",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:54",FALSE,NA,9.69e+17,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","CofHEQ",51,TRUE,FALSE,-77.0368707,38.9071923,"Washington DC USA ",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:53",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fogarty_NIH",51,TRUE,FALSE,NA,NA,"Bethesda, MD",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:53",FALSE,NA,9.69e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NIHprevents",51,TRUE,FALSE,-77.0947092,38.984652,"Bethesda, Maryland",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:51",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdgarJVogt",51,TRUE,FALSE,NA,NA,"Washington, DC",NA
"After the brutal flu season the country has experienced, the National Institute of Health is making it a priority t… https://t.co/8U5DSMgpPK",FALSE,0,NA,"2/28/2018 14:50",TRUE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","UnifiedGrp",0,FALSE,FALSE,-85.6802541,40.1053196,"Anderson, Indiana",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:48",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doc_Courtney",51,TRUE,FALSE,-82.9987942,39.9611755,"Columbus, OH",NA
"RT @NCHealthNews: .@SecMandyCohen reports this year's #flu #influenza starting to subside, but STILL more cases than last year's peak. More…",FALSE,0,NA,"2/28/2018 14:48",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ludkmr",4,TRUE,FALSE,-79.1096901,36.0263022,"OC, NC",NA
"FDA Commissioner Gottlieb Issues Statement on Ongoing Efforts to Help Improve Effectiveness of Influenza Vaccines https://t.co/5nxuyQC4sR",FALSE,0,NA,"2/28/2018 14:47",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PolicyCrush",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC",NA
"RT @rosehoban: .@SecMandyCohen reports this year's #flu #influenza starting to subside, but STILL more cases than last year's peak. More th…",FALSE,0,NA,"2/28/2018 14:47",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenchmarksNC",2,TRUE,FALSE,-78.6381787,35.7795897,"Raleigh, NC",NA
"RT @rosehoban: .@SecMandyCohen reports this year's #flu #influenza starting to subside, but STILL more cases than last year's peak. More th…",FALSE,0,NA,"2/28/2018 14:44",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChrisCow",2,TRUE,FALSE,-78.6381787,35.7795897,"Raleigh, NC",NA
"Very excited to see @NIAIDNews joining this crucial and pressing #publichealth need #vaccineswork https://t.co/BTqM3QTbdq",FALSE,3,NA,"2/28/2018 14:44",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bethlinas",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC",NA
".@SecMandyCohen reports this year's #flu #influenza starting to subside, but STILL more cases than last year's peak… https://t.co/AXj1NzM8Os",FALSE,1,NA,"2/28/2018 14:43",TRUE,NA,9.69e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","rosehoban",2,FALSE,FALSE,-78.8636402,35.8991678,"Research Triangle Area, NC",NA
"Just saw a former middle school classmate and outspoken anti-vaxxer post on Facebook that all four of her children… https://t.co/JKlJfJqmdZ",FALSE,21,NA,"2/28/2018 14:43",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kasiakovacs",0,FALSE,FALSE,-80.728854,32.17778,"Bluffton/Hilton Head, SC",NA
".@SecMandyCohen reports this year's #flu #influenza starting to subside, but STILL more cases than last year's peak… https://t.co/Oi33ZmIJXs",FALSE,6,NA,"2/28/2018 14:43",TRUE,NA,9.69e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NCHealthNews",4,FALSE,FALSE,NA,NA,"North Carolina",NA
"So the good news is the funeral isn't until next weekend. The bad is I am at urgent care being treated for influenz… https://t.co/A3J1NVht5S",FALSE,1,NA,"2/28/2018 14:43",TRUE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KateMDJ",0,FALSE,FALSE,NA,NA,"Wisconsin, USA",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:42",FALSE,NA,9.69e+17,NA,"<a href=""http://imago4.us"" rel=""nofollow"">imagoApps</a>","imagoApps",51,TRUE,FALSE,NA,NA,"Lehigh Valley, PA/NJ",NA
"NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/3eb2w9STHC",FALSE,1,NA,"2/28/2018 14:41",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jdouress",0,FALSE,FALSE,-74.0323626,40.7439905,"Hoboken, NJ",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:41",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrRobertGlatter",51,TRUE,FALSE,-74.0059728,40.7127753,"New York City",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:38",FALSE,NA,9.69e+17,NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Prod1</a>","HHSMedia",51,TRUE,FALSE,NA,NA,"Washington, D.C.",NA
"@NIH Good, Influenza and Pneumonia kill many people each year.  Hopefully research and development will come up wit… https://t.co/w995W5obPd",FALSE,0,"NIH","2/28/2018 14:38",TRUE,9.69e+17,9.69e+17,15134240,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rchrdbailey1",0,FALSE,FALSE,-79.0192997,35.7595731,"North Carolina, USA",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:37",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","martafilizola",51,TRUE,FALSE,-74.0059728,40.7127753,"New York, NY",NA
"There were 15 more flu deaths in Pennsylvania last week
https://t.co/OBgrGbIgwM",FALSE,0,NA,"2/28/2018 14:37",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mcall",0,FALSE,FALSE,-75.4901833,40.6084305,"Allentown, PA",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:37",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ok_thej14leroux",51,TRUE,FALSE,NA,NA,"TX, AR, LA, OK, NM and MS",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:37",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rchrdbailey1",51,TRUE,FALSE,-79.0192997,35.7595731,"North Carolina, USA",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:35",FALSE,NA,9.69e+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","aprilm2011",51,TRUE,FALSE,NA,NA,"California, USA",NA
"There have now been over 1,000 confirmed influenza cases in Butler County. #flu #Butler #PA https://t.co/O9PyupXoN5",FALSE,0,NA,"2/28/2018 14:35",FALSE,NA,9.69e+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","WBUT1050",0,FALSE,FALSE,-79.8953328,40.8611755,"Butler, PA",NA
"GSK revealed that its Fluarix Quadrivalent vaccine demonstrated a 63.2% efficacy against moderate to severe influen… https://t.co/zxJsGkOrNw",FALSE,1,NA,"2/28/2018 14:35",TRUE,NA,9.69e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DrugStoreNews",0,FALSE,FALSE,-74.0059728,40.7127753,"New York, NY",NA
"RT @ASMicrobiology: How does influenza jump between species? A roundup of @JVirology reports looking at host adaptation, on mBiosphere: htt…",FALSE,0,NA,"2/28/2018 14:34",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amy_Kullas",53,TRUE,FALSE,-77.0368707,38.9071923,"District of Columbia, USA",NA
"Influenza D Antibodies Confirmed in Horses on Midwestern Farms
More study needed to determine symptoms, characteriz… https://t.co/wiKCUjkEIs",FALSE,1,NA,"2/28/2018 14:33",TRUE,NA,9.69e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","OntAnHealthNet",0,FALSE,FALSE,-85.323214,51.253775,"Ontario, Canada",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:33",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKMH627",51,TRUE,FALSE,NA,NA,"Pease AFB",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:33",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drsarahgrace",51,TRUE,FALSE,-95.712891,37.09024,"United States",NA
"RT @NIH: News: NIAID unveils strategic plan for developing a universal influenza vaccine https://t.co/pOpqmwScfW #NIH #NIHnews",FALSE,0,NA,"2/28/2018 14:32",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArmelaDi",51,TRUE,FALSE,NA,NA,"Madrid & London",NA
"RT @greg_folkers: JID: A Universal #Influenza Vaccine: The Strategic Plan for the National Institute of Allergy and Infectious Diseases htt…",FALSE,0,NA,"2/28/2018 14:30",FALSE,NA,9.69e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tgarretson82",15,TRUE,FALSE,NA,NA,"Philadelphia, PA",NA
